"","DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","CAUSE_OF_DEATH","CAUSE_OF_DEATH_NAME","CAUSE_OF_DEATH_CODE","CAUSE_OF_DEATH_TYPE","CAUSE_OF_DEATH_TYPECODE","CAUSE_OF_DEATH_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"759",2017,2017,2017,"date",0,4,2092957700,"Wales","W92000004","countries",499,2,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957700d12439d2d0d1d20100",758,1485
"760",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",532130,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d98a99d0d0d1d20100",759,1485
"761",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",262028,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d98a99d1d0d1d20100",760,1485
"762",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",270102,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d98a99d2d0d1d20100",761,1485
"763",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",8,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12430d0d0d1d20100",762,1485
"764",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",6,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12430d1d0d1d20100",763,1485
"765",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12430d2d0d1d20100",764,1485
"766",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",54,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12431d0d0d1d20100",765,1485
"767",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",40,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12431d1d0d1d20100",766,1485
"768",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",14,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12431d2d0d1d20100",767,1485
"769",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12432d0d0d1d20100",768,1485
"770",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12432d1d0d1d20100",769,1485
"771",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12432d2d0d1d20100",770,1485
"772",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",2,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12433d0d0d1d20100",771,1485
"773",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12433d1d0d1d20100",772,1485
"774",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12433d2d0d1d20100",773,1485
"775",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12434d0d0d1d20100",774,1485
"776",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12434d1d0d1d20100",775,1485
"777",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12434d2d0d1d20100",776,1485
"778",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12435d0d0d1d20100",777,1485
"779",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12435d1d0d1d20100",778,1485
"780",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12435d2d0d1d20100",779,1485
"781",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12436d0d0d1d20100",780,1485
"782",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12436d1d0d1d20100",781,1485
"783",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12436d2d0d1d20100",782,1485
"784",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12437d0d0d1d20100",783,1485
"785",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12437d1d0d1d20100",784,1485
"786",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12437d2d0d1d20100",785,1485
"787",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12438d0d0d1d20100",786,1485
"788",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12438d1d0d1d20100",787,1485
"789",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12438d2d0d1d20100",788,1485
"790",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12439d0d0d1d20100",789,1485
"791",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12439d1d0d1d20100",790,1485
"792",2017,2017,2017,"date",0,4,2092957703,"England and Wales","K04000001","countries",499,3,12439,"X39 Exposure to other and unspecified forces of nature","X39","ICD-10 three digit",1005,10,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957703d12439d2d0d1d20100",791,1485
"793",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",1123,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d98a99d0d0d1d20100",792,1485
"794",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",650,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d98a99d1d0d1d20100",793,1485
"795",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,0,"A00-R99,U00-Y89 All causes, all ages","Total","cause of death",1001,0,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",473,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d98a99d2d0d1d20100",794,1485
"796",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12430d0d0d1d20100",795,1485
"797",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12430d1d0d1d20100",796,1485
"798",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12430,"X30 Exposure to excessive natural heat","X30","ICD-10 three digit",1005,1,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12430d2d0d1d20100",797,1485
"799",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12431d0d0d1d20100",798,1485
"800",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12431d1d0d1d20100",799,1485
"801",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12431,"X31 Exposure to excessive natural cold","X31","ICD-10 three digit",1005,2,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12431d2d0d1d20100",800,1485
"802",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12432d0d0d1d20100",801,1485
"803",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12432d1d0d1d20100",802,1485
"804",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12432,"X32 Exposure to sunlight","X32","ICD-10 three digit",1005,3,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12432d2d0d1d20100",803,1485
"805",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12433d0d0d1d20100",804,1485
"806",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12433d1d0d1d20100",805,1485
"807",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12433,"X33 Victim of lightning","X33","ICD-10 three digit",1005,4,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12433d2d0d1d20100",806,1485
"808",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12434d0d0d1d20100",807,1485
"809",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12434d1d0d1d20100",808,1485
"810",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12434,"X34 Victim of earthquake","X34","ICD-10 three digit",1005,5,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12434d2d0d1d20100",809,1485
"811",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12435d0d0d1d20100",810,1485
"812",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12435d1d0d1d20100",811,1485
"813",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12435,"X35 Victim of volcanic eruption","X35","ICD-10 three digit",1005,6,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12435d2d0d1d20100",812,1485
"814",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12436d0d0d1d20100",813,1485
"815",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12436d1d0d1d20100",814,1485
"816",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12436,"X36 Victim of avalanche, landslide and other earth movements","X36","ICD-10 three digit",1005,7,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12436d2d0d1d20100",815,1485
"817",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12437d0d0d1d20100",816,1485
"818",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12437d1d0d1d20100",817,1485
"819",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12437,"X37 Victim of cataclysmic storm","X37","ICD-10 three digit",1005,8,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12437d2d0d1d20100",818,1485
"820",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,0,"Total",0,"Sex",1000,0,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12438d0d0d1d20100",819,1485
"821",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,1,"Male",1,"Sex",1000,1,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12438d1d0d1d20100",820,1485
"822",2017,2017,2017,"date",0,4,2092957716,"Resident outside England and Wales","J99000001","countries",499,4,12438,"X38 Victim of flood","X38","ICD-10 three digit",1005,9,2,"Female",2,"Sex",1000,2,0,"total (all ages)",0,"ageband",1000,0,1,"Deaths",1,"measures",1000,0,20100,"Value",0,"A","Normal Value",FALSE,"Free (free for publication)","Nm-161d1d32272e0d2092957716d12438d2d0d1d20100",821,1485
